format version:	1.3														
date:	2/24/2013														
															
Calcareous Nannofossils w/images	:	Tropical and Mid-latitude Calcareous Nannofossils w/img	Boreal Nannofossils w/img		"NEW CENOZOIC (low and middle latitudes) = Backman-Agnini et al. (2012; 2014) -- Low and middle latitudes.  Neogene-Olig = direct astronomical age; Eocene-Paleocene = proportions within C19r-C29r  NEOGENE = mainly Lourens et al. (GTS2004 tables); PALEOGENE = Composite of ODP studies, plus Berggren et al. (1995a, b) -- reviewed and enhanced by Paul Bown, June 2011.  Late CRETACEOUS = mainly Late Cret. working group (London, June2011), which modified Burnett (1999) and Erba et al (1995) as tabulated by ODP Leg 171B Init. Repts. (Table 2, p. 17-18).  Middle and Early CRETACEOUS = compiled by Jim Bergen, based on publications by Tim Bralower et al (1995),  J. Bergen (1994) and Eric de Kaenel. Tethyan Early-Middle Jur zones from Mattioli and Erba (1999);  Late Jur zones from Casellato, 2011. See NannoTax links for individual taxa images, etc."										
	"Eiffellithus monechiae <img align=""middle"" height=""40"" src=""Eiffellithus_monechiae.jpg"">"	107.59		"Eiffellithus monechiae: <br><br>Coeval with FAD of foraminifer B. breggiensis by Bralower-Leckie (but see note on calibration of that datum).  Called E. cf. E. eximius in Bralower-Leckie chart.  Age assigned as 105 Ma in Leg 207 table (note on SEPM chart) => assigned as mid-A. intermedius ammonite subzone<br><br>Eiffellithus monechiae<br><img align=""middle"" src=""Eiffellithus_monechiae.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Eiffellithales/Eiffellithaceae/Eiffellithus/Eiffellithus%20monechiae"">Eiffellithus monechiae</a> ].  <br><br>"											
	"Axopodorhabdus albianus <img align=""middle"" height=""40"" src=""Axopodorhabdus_albianus_sem.jpg"">"	109.94		"Axopodorhabdus albianus: <br><br>Base of nannofossil A. albianus (called ÒP.Ó albianus in Grippo et al., 2004) is 23.3 long-eccentricity cycles below top of Albian (9.5 myr) => 109.1 Ma.  This projects to base of P. steinmanni ammonite subzone, rather than to 7/10 up in D. mammillatum Z., P. steinmanni s.z. of SEPM98 column.<br><br>Axopodorhabdus albianus<br><img align=""middle"" src=""Axopodorhabdus_albianus_sem.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br><img align=""middle"" src=""Axopodorhabdus_albianus.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Podorhabdales/Axopodorhabdaceae/Axopodorhabdus/Axopodorhabdus%20albianus"">Axopodorhabdus albianus</a> ].  <br><br>"											
	"Tranolithus orionatus  (=T. phacelosus) <img align=""middle"" height=""40"" src=""Tranolithus orionatus_SEM.png"">"	110.73		"Tranolithus orionatus  (=T. phacelosus): <br><br>Nomenclature is ""phacelosus"" in older literature, but others seem to be using ""orionatus"" now (e.g., Bralower, Burnett).  Bralower-Leckie charts places this FAD in middle of T. primula Foram Zone, but this would be inconsistent with cycle-scaling of overlying FAD of A. albianus (base of next higher NC zone), therefore placed at 25% up in this table.  SEPM'98 had assigned Tranolithus ""phacelosus"" FAD as 7/10 up in D. mammillatum Z., P. steinmanni s.z., or at same level as FAD of Axopodo. albianus.<br><br>Tranolithus orionatus  (=T. phacelosus)<br><img align=""middle"" src=""Tranolithus orionatus_SEM.png""> (image from NannoTax)<br>(image from NannoTax)<br><br><img align=""middle"" src=""Tranolithus_orionatus.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Eiffellithales/Chiastozygaceae/Tranolithus/Tranolithus%20orionatus"">Tranolithus orionatus  (=T. phacelosus)</a> ].  <br><br>"											
	"Hayesites albiensis <img align=""middle"" height=""40"" src=""Hayesites albiensis_SEM.png"">"	112.65		"Hayesites albiensis: <br><br>FAD is 30 cycles of 405 kyr below base of Cenomanian in Piobbico core (Huang et al., 2010).  GTS04 = Middle of H. planispira Foram Zone (LAD of T. bejaouensis to FAD of T. primula) on Bralower-Leckie (GSA Bull., 1997) chart.  SEPM'98 had assigned FAD as top of N. nolani Z., D. nodosocostatum s.z.<br><br>Hayesites albiensis<br><img align=""middle"" src=""Hayesites albiensis_SEM.png""> (image from NannoTax)<br>(image from NannoTax)<br><br><img align=""middle"" src=""Hayesites_albiensis.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Nannoliths/Nannoliths%20inc%20sed%20-%20radiate%20multielement/Hayesites/Hayesites%20albiensis"">Hayesites albiensis</a> ].  <br><br>"											
	"Prediscosphaera columnata (circular) <img align=""middle"" height=""40"" src=""Prediscosphaera_columnata_sem.jpg"">"	112.95	dotted	"Prediscosphaera columnata (circular): <br><br>DOTTED -- has taxonomy problems in the transitional trend of subcircular to circular.  Base of this more circular P. columnata is assumed to be the one used in Piobbico (which fits their interpretation of Kilian) = 30.75 long-eccentricity cycles below top of Albian (12.45 myr) => 112.95 Ma = working definition for base of Albian.  (Primary control on Aptian-Albian interval!). Herrle et al (2004): ""The FO of the calcareous nannofossil Prediscosphaera columnata (marking the base of NC8A) in the Upper Aptian seems to be diachronous with respect to the carbon isotope stratigraphy, occurring earlier (V1.4 Ma) in the uppermost part of Ap13 at the Mazagan Plateau record than in the Vocontian Basin (upper part of Ap15).""   SEPM'98 has assigned as FAD as 2/10 up in L. tardefurcata Z., L. schrammeni s.z.; but coincides at Vohrum, Germany (used to set it)<br><br>Prediscosphaera columnata (circular)<br><img align=""middle"" src=""Prediscosphaera_columnata_sem.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br><img align=""middle"" src=""Prediscosphaera_columnata.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Podorhabdales/Prediscosphaeraceae/Prediscosphaera/P.%20columnata%20group/Prediscosphaera%20columnata"">Prediscosphaera columnata (circular)</a> ].  <br><br>"											
	"Prediscosphaera columnata (subcircular) <img align=""middle"" height=""40"" src=""Prediscosphaera_columnata_sem.jpg"">"	114.89	dotted	"Prediscosphaera columnata (subcircular): <br><br>DOTTED -- has taxonomy problems in the transitional trend subcircular to circular.  Base of this subcircular P. columnata using Kennedy et al. (2014; who used this ""A*"" designation) is just above top of Jacob black shale (0.1myr used here).  (Primary control on Aptian-Albian interval!)    SEPM'98 has assigned as FAD as 2/10 up in L. tardefurcata Z., L. schrammeni s.z.; but coincides at Vohrum, Germany (used to set it).  Herrle et al (2004): ""The FO of the calcareous nannofossil Prediscosphaera columnata (marking the base of NC8A) in the Upper Aptian seems to be diachronous with respect to the carbon isotope stratigraphy, occurring earlier (V1.4 Ma) in the uppermost part of Ap13 at the Mazagan Plateau record than in the Vocontian Basin (upper part of Ap15).""<br><br>Prediscosphaera columnata (subcircular)<br><img align=""middle"" src=""Prediscosphaera_columnata_sem.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br><img align=""middle"" src=""Prediscosphaera_columnata.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Podorhabdales/Prediscosphaeraceae/Prediscosphaera/P.%20columnata%20group/Prediscosphaera%20columnata"">Prediscosphaera columnata (subcircular)</a> ].  <br><br>"											
	"Eprolithus floralis  <img align=""middle"" height=""40"" src=""Eprolithus floralis_SEM.png"">"	123.88		"Eprolithus floralis : <br><br>Base E. floralis (base NC7A) is about 2/3rds up in L.cabri foram zone (in broad sense) = ""Nannoconid Return event"" (Erba, 2004, Marine Micro).  GTS04 = 121.9 Ma (2.1 myr above base-Aptian) (was 119.0 Ma in Leckie's chart), which sets base of D. furcata Zone.  Time-control point for scaling E. Aptian.  SEPM'98 had FAD projected to 8/10 up in D. forbesi Zone (= D. weisi)  on SEPM chart; but now projects much higher (base of D. furcata Zone)<br><br>Eprolithus floralis <br><img align=""middle"" src=""Eprolithus floralis_SEM.png""> (image from NannoTax)<br>(image from NannoTax)<br><br><img align=""middle"" src=""Eprolithus_floralis.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Nannoliths/Polycyclolithaceae/Eprolithus/Eprolithus%20floralis"">Eprolithus floralis </a> ].  <br><br>"											
	"Rhagodiscus gallagheri <img align=""middle"" height=""40"" src=""Rhagodiscus_gallagheri.jpg"">"	126.18		"Rhagodiscus gallagheri: <br><br>40% up in D. tuarkyricus (D. oglanlensis) Zone.   [NOTE: New scaling for E. Aptian makes the interval between FADs of R. angustus and E. floralis as 2 myr, instead of only 1 myr.]  <br><br>Rhagodiscus gallagheri<br><img align=""middle"" src=""Rhagodiscus_gallagheri.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Eiffellithales/Rhagodiscaceae/Rhagodiscus/Rhagodiscus%20gallagheri"">Rhagodiscus gallagheri</a> ].  <br><br>"											
	"Hayesites irregularis  <img align=""middle"" height=""40"" src=""Hayesites irregularis_SEM.png"">"	126.4		"Hayesites irregularis : <br><br>Also called Rucinolithus irregularis.   95% up in Chron M1n.   SEPM'98 had assigned as just below (0.1 myr) the base of Aptian.<br><br>Hayesites irregularis <br><img align=""middle"" src=""Hayesites irregularis_SEM.png""> (image from NannoTax)<br>(image from NannoTax)<br><br><img align=""middle"" src=""Hayesites_irregularis.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Nannoliths/Nannoliths%20inc%20sed%20-%20radiate%20multielement/Hayesites/Hayesites%20irregularis"">Hayesites irregularis </a> ].  <br><br>"											
	"Flabellites oblongus (consistent) <img align=""middle"" height=""40"" src=""Flabellites oblongus_SEM.png"">"	127.31		"Flabellites oblongus (consistent): <br><br>50% up in Chron M1n (Bralower, 1993).  SEPM'98 had assigned FAD is 1/10 up in A. vandenheckii Z.<br><br>Flabellites oblongus (consistent)<br><img align=""middle"" src=""Flabellites oblongus_SEM.png""> (image from NannoTax)<br>(image from NannoTax)<br><br><img align=""middle"" src=""Flabellites_oblongus.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Podorhabdales/Cretarhabdaceae/Flabellites/Flabellites%20oblongus"">Flabellites oblongus (consistent)</a> ].  <br><br>"											
	"Rucinolithus terebrodentarius, Ruc. windleyae <img align=""middle"" height=""40"" src=""Assipetra terebrodentarius_SEM.png""><img align=""middle"" height=""40"" src=""Rucinolithus_windleyae_sem.jpg"">"	131.93		"Rucinolithus terebrodentarius, Ruc. windleyae: <br><br>About 25% up in Criioceratites krenkeli subzone of B. balearis zone in France (Martinez et al., 2015). GTS2012 had similar at upper (80% up) Chron M7n.  Before, had as Middle of Chron M7r (J. Bergen), which is slightly lower (0.4 myr) than placement on SEPM chart.  The two taxa are combined by some specialists.  Bralower subdivides NC5 with this datum.  SEPM'98 had assigned as Base of Chron M6r when correlated with Italian magnetostratigraphy or just below the top of B. balearis Z. when correlated with French ammonites (which are similar placements, when using the GTS2004 time scale).<br><br>Rucinolithus terebrodentarius<br><img align=""middle"" src=""Assipetra terebrodentarius_SEM.png""> (image from NannoTax)<br>(image from NannoTax)<br><br><img align=""middle"" src=""Assipetra terebrodentarius_optical.png""> (image from NannoTax)<br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Nannoliths/Nannoliths%20inc%20sed%20-%20radiate%20multielement/Assipetra/Assipetra%20terebrodentarius"">Rucinolithus terebrodentarius</a> ].  <br><br>Rucinolithus windleyae<br><img align=""middle"" src=""Rucinolithus_windleyae_sem.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br><img align=""middle"" src=""Rucinolithus_windleyae.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Nannoliths/Nannoliths%20inc%20sed%20-%20radiate%20multielement/Assipetra/Assipetra%20terebrodentarius"">Rucinolithus windleyae</a> ].  "											
	"Lithraphidites bollii <img align=""middle"" height=""40"" src=""Lithraphidites bollii_SEM.png"">"	134.01		"Lithraphidites bollii: <br><br>DASHED -- ca. 25% up in O.jennoti subzone of C. loryi zone in French sections (was 25% up in C. loryi Zone in GTS2012).  Bralower uses this to subdivide NC4, but it seems that ""strict"" base of some versions of NC4 (final LAD of T. verenae, rather than ""highest common"") is ABOVE this L. bollii FAD.  SEPM'98 had assigned LAD as 2/10 up in C. loryi Z.<br><br>Lithraphidites bollii<br><img align=""middle"" src=""Lithraphidites bollii_SEM.png""> (image from NannoTax)<br>(image from NannoTax)<br><br><img align=""middle"" src=""Lithraphidites_bollii.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Nannoliths/Microrhabdulaceae/Lithraphidites/Lithraphidites%20bollii"">Lithraphidites bollii</a> ].  <br><br>"											
	"Eiffellithus striatus <img align=""middle"" height=""40"" src=""Eiffellithus_striatus_sem.jpg"">"	135.33		"Eiffellithus striatus: <br><br>Middle of H. trinodosum s.z. (of N. pachydicranus Zone).  With revised zonal scheme, this essentially is base of C. furcillata subzone.<br><br>Eiffellithus striatus<br><img align=""middle"" src=""Eiffellithus_striatus_sem.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br><img align=""middle"" src=""Eiffellithus_striatus.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Eiffellithales/Eiffellithaceae/Eiffellithus/Eiffellithus%20striatus"">Eiffellithus striatus</a> ].  <br><br>"											
	"Eiffellithus windii <img align=""middle"" height=""40"" src=""Eiffellithus_windii_sem.jpg"">"	138.67		"Eiffellithus windii: <br><br>10% up in B. campylotoxus Zone.  SEPM'98 had assigned FAD as 8/10 up in T. pertransiens Zone.  Note:  ""SEPM98"" age is different than actual SEPM chart, due to change in extent of T. pertransiens.<br><br>Eiffellithus windii<br><img align=""middle"" src=""Eiffellithus_windii_sem.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br><img align=""middle"" src=""Eiffellithus_windii.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Eiffellithales/Eiffellithaceae/Eiffellithus/Eiffellithus%20windii"">Eiffellithus windii</a> ].  <br><br>"											
	"Calcicalathina oblongata <img align=""middle"" height=""40"" src=""Calcicalathina_oblongata_sem.jpg"">"	139.35		"Calcicalathina oblongata: <br><br>Just above Berr/Val boundary according to south France (Charbonnier et al. 2013; Martinez et al., 2015) -- set as 35% up in Chron M14r here.  This is slightly higher than the ""21% up in cycle V1"" (Martinez et al., 2015) using Charbonnier et al (2013) adjustment of their basal Valanginian cycle.  SEPM'98 had assigned FAD as 7/10 up in T. otopeta Zone, which would shift to Berriasian, due to working-group change in boundary.<br><br>Calcicalathina oblongata<br><img align=""middle"" src=""Calcicalathina_oblongata_sem.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br><img align=""middle"" src=""Calcicalathina_oblongata.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Eiffellithales/Rhagodiscaceae/Calcicalathina/Calcicalathina%20oblongata"">Calcicalathina oblongata</a> ].  <br><br>"											
	"Retecapsa angustiforata <img align=""middle"" height=""40"" src=""Retecapsa_angustiforata_sem.jpg"">"	144.93		"Retecapsa angustiforata: <br><br>Base of P. grandis subzone (J. Bergen's calibration).    SEPM'98 had assigned FAD as 8/10 up in T. occitanica Z., D. dalmasi s.z.  Alternate name was C. angustiforatus.<br><br>Retecapsa angustiforata<br><img align=""middle"" src=""Retecapsa_angustiforata_sem.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br><img align=""middle"" src=""Retecapsa_angustiforata.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Podorhabdales/Cretarhabdaceae/Retecapsa/Retecapsa%20angustiforata"">Retecapsa angustiforata</a> ].  <br><br>"											
	"Nannoconus kamtneri & steinmannii <img align=""middle"" height=""40"" src=""Nannoconus_kamptneri.jpg""><img align=""middle"" height=""40"" src=""Nannoconus_steinmannii_sem.jpg"">"	145.44		"Nannoconus kamtneri & steinmannii: <br><br>30% up in Chron M17r (Bralower), which would be AFTER base of CC1; but Bergen correlated to about 50% up in B. jacobi s.z. (used here).  However, Bergen's version might be N. steinmanii minor of Bralower.  SEPM'98 had assigned FAD as middle of B. jacobi Z., P. grandis s.z.<br><br>Nannoconus kamtneri & steinmannii<br><img align=""middle"" src=""Nannoconus_kamptneri.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Nannoliths/Nannoconaceae/Nannoconus/N.%20kamptneri%20group/Nannoconus%20kamptneri"">Nannoconus kamtneri & steinmannii</a> ].  <br><br><br><img align=""middle"" src=""Nannoconus_steinmannii_sem.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br><img align=""middle"" src=""Nannoconus_steinmannii.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Nannoliths/Nannoconaceae/Nannoconus/N.%20steinmannii%20group/Nannoconus%20steinmannii""></a> ].  "											
